QualifiedType,QualifiedProperty,MinOccurs,MaxOccurs,Definition
cbrn:NuclideType,cbrn:NuclideShieldingArealDensityValue,0,1,
cbrn:NuclideType,cbrn:NuclideExtension,0,1,
cbrn:NuclideType,cbrn:NuclideAugmentationPoint,0,unbounded,
nc:NumericType,nc:confidenceNumeric,0,1,
nc:NumericType,nc:toleranceNumeric,0,1,
em:OBGYNType,em:OBGYNGeneralServiceCoverageStatusCode,0,unbounded,
em:OBGYNType,em:LaborDeliveryServiceCoverageStatusCode,0,unbounded,
em:OBGYNType,em:OBGYNServiceCoverageStatusCode,0,unbounded,
em:OBGYNType,em:OBGYNAugmentationPoint,0,unbounded,
it:ObligationAugmentationType,it:PaymentMethodCategoryText,0,unbounded,
it:ObligationAugmentationType,it:ObligationGuarantee,0,unbounded,
it:ObligationAugmentationType,it:DutyTaxPaymentMethod,0,unbounded,
j:ObligationComputationType,j:ObligationComputationDate,0,unbounded,
j:ObligationComputationType,j:ObligationComputationPaidAmount,0,unbounded,
j:ObligationComputationType,j:ObligationComputationTotalAmount,0,unbounded,
j:ObligationComputationType,j:PreparingOfficialNote,0,unbounded,
j:ObligationComputationType,nc:Obligation,0,unbounded,
j:ObligationComputationType,j:ObligationComputationAugmentationPoint,0,unbounded,
j:ObligationDueToOrganizationAssociationType,nc:Obligation,0,unbounded,
j:ObligationDueToOrganizationAssociationType,nc:Organization,0,unbounded,
j:ObligationDueToOrganizationAssociationType,j:ObligationDueToOrganizationAssociationAugmentationPoint,0,unbounded,
j:ObligationDueToPersonAssociationType,nc:Person,0,unbounded,
j:ObligationDueToPersonAssociationType,nc:Obligation,0,unbounded,
j:ObligationDueToPersonAssociationType,j:ObligationDueToPersonAssociationAugmentationPoint,0,unbounded,
nc:ObligationExemptionType,nc:FinancialObligationExemptionAmount,0,unbounded,
nc:ObligationExemptionType,nc:ObligationExemptionDescriptionText,0,unbounded,
nc:ObligationExemptionType,nc:ObligationExemptionAugmentationPoint,0,unbounded,
it:ObligationGuaranteeType,it:GuaranteeReferenceID,0,unbounded,
it:ObligationGuaranteeType,it:SecurityDetailsCodeText,0,unbounded,
it:ObligationGuaranteeType,it:ObligationGuaranteeAugmentationPoint,0,unbounded,
j:ObligationOrganizationAssociationType,nc:Obligation,0,unbounded,
j:ObligationOrganizationAssociationType,nc:Organization,0,unbounded,
j:ObligationOrganizationAssociationType,j:ObligationOrganizationAssociationAugmentationPoint,0,unbounded,
j:ObligationPersonAssociationType,nc:Obligation,0,unbounded,
j:ObligationPersonAssociationType,nc:Person,0,unbounded,
j:ObligationPersonAssociationType,j:ObligationPersonAssociationAugmentationPoint,0,unbounded,
nc:ObligationRecurrenceType,nc:ObligationPeriodText,0,unbounded,
nc:ObligationRecurrenceType,nc:ObligationDateRange,0,unbounded,
nc:ObligationRecurrenceType,nc:ObligationRecurrenceAugmentationPoint,0,unbounded,
nc:ObligationType,nc:ObligationTotal,0,unbounded,
nc:ObligationType,nc:ObligationDue,0,unbounded,
nc:ObligationType,nc:ObligationPaid,0,unbounded,
nc:ObligationType,nc:ObligationCompleteIndicator,0,unbounded,
nc:ObligationType,nc:ObligationComplianceIndicator,0,unbounded,
nc:ObligationType,nc:ObligationDueDate,0,unbounded,
nc:ObligationType,nc:ObligationExemption,0,unbounded,
nc:ObligationType,nc:ObligationExemptionIndicator,0,unbounded,
nc:ObligationType,nc:ObligationPaidDate,0,unbounded,
nc:ObligationType,nc:ObligationProgressDescriptionText,0,unbounded,
nc:ObligationType,nc:ObligationRequirementDescriptionText,0,unbounded,
nc:ObligationType,nc:ObligationCategoryText,0,unbounded,
nc:ObligationType,nc:ObligationEntity,0,unbounded,
nc:ObligationType,nc:ObligationRecipient,0,unbounded,
nc:ObligationType,nc:ObligationRecurrence,0,unbounded,
nc:ObligationType,nc:ObligationAugmentationPoint,0,unbounded,
j:OffenseArrestAssociationType,j:Offense,0,unbounded,
j:OffenseArrestAssociationType,j:Arrest,0,unbounded,
j:OffenseArrestAssociationType,j:OffenseArrestAssociationAugmentationPoint,0,unbounded,
j:OffenseChargeAssociationType,j:Offense,0,unbounded,
j:OffenseChargeAssociationType,j:Charge,0,unbounded,
j:OffenseChargeAssociationType,j:OffenseChargeAssociationAugmentationPoint,0,unbounded,
j:OffenseCitationAssociationType,j:Offense,0,unbounded,
j:OffenseCitationAssociationType,j:Citation,0,unbounded,
j:OffenseCitationAssociationType,j:OffenseCitationAssociationAugmentationPoint,0,unbounded,
j:OffenseDispositionAssociationType,j:Offense,0,unbounded,
j:OffenseDispositionAssociationType,nc:Disposition,0,unbounded,
j:OffenseDispositionAssociationType,j:OffenseDispositionAssociationAugmentationPoint,0,unbounded,
j:OffenseFactorType,j:OffenseFactorDescriptionText,0,unbounded,
j:OffenseFactorType,j:OffenseFactorKnownIndicator,0,unbounded,
j:OffenseFactorType,j:IncidentFactorSubCategoryText,0,unbounded,
j:OffenseFactorType,j:OffenseFactorDesignation,0,unbounded,
j:OffenseFactorType,j:OffenseFactorAugmentationPoint,0,unbounded,
j:OffenseIncidentAssociationType,j:Offense,0,unbounded,
j:OffenseIncidentAssociationType,nc:Incident,0,unbounded,
j:OffenseIncidentAssociationType,j:OffenseIncidentAssociationAugmentationPoint,0,unbounded,
j:OffenseItemAssociationType,j:Offense,0,unbounded,
j:OffenseItemAssociationType,nc:Item,0,unbounded,
j:OffenseItemAssociationType,j:OffenseItemAssociationAugmentationPoint,0,unbounded,
j:OffenseLocationAssociationType,j:Offense,0,unbounded,
j:OffenseLocationAssociationType,nc:Location,0,unbounded,
j:OffenseLocationAssociationType,j:OffenseLocationAssociationAugmentationPoint,0,unbounded,
j:OffenseSubjectAssociationType,j:Offense,0,unbounded,
j:OffenseSubjectAssociationType,j:Subject,0,unbounded,
j:OffenseSubjectAssociationType,j:OffenseJuvenileIndicator,0,unbounded,
j:OffenseSubjectAssociationType,j:OffenseUnderInfluenceIndicator,0,unbounded,
j:OffenseSubjectAssociationType,j:OffenseSubjectAssociationAugmentationPoint,0,unbounded,
j:OffenseSummaryType,j:OffenseSummaryCategoryText,0,unbounded,
j:OffenseSummaryType,j:OffenseSummaryArrestQuantity,0,unbounded,
j:OffenseSummaryType,j:OffenseSummaryConvictionQuantity,0,unbounded,
j:OffenseSummaryType,j:OffenseSummaryCategory,0,unbounded,
j:OffenseSummaryType,j:OffenseSummaryAugmentationPoint,0,unbounded,
j:OffenseType,j:OffenseDesignation,0,unbounded,
j:OffenseType,j:OffenseCategory,0,unbounded,
j:OffenseType,j:OffenseMOCrimeAndMotive,0,unbounded,
j:OffenseType,j:OffenseEvidenceHeldIndicator,0,unbounded,
j:OffenseType,j:OffenseFactorBiasMotivation,0,unbounded,
j:OffenseType,j:OffenseFactorBiasMotivationDescriptionText,0,unbounded,
j:OffenseType,j:OffensePsychologicalPsychiatricConditionConnectedIndicator,0,unbounded,
j:OffenseType,j:JuvenileOffenderIndicator,0,unbounded,
j:OffenseType,j:CriminalActivityCategory,0,unbounded,
j:OffenseType,j:OffenseFactorBiasMotivationCause,0,unbounded,
j:OffenseType,j:OffenseAlcoholDrugConnectedIndicator,0,unbounded,
j:OffenseType,j:OffenseGamblingConnectedIndicator,0,unbounded,
j:OffenseType,j:JuvenileAsAdultIndicator,0,unbounded,
j:OffenseType,j:OffenseSentenceDate,0,unbounded,
j:OffenseType,j:OffenseQualifier,0,unbounded,
j:OffenseType,j:OffenseGangInvolvementIndicator,0,unbounded,
j:OffenseType,j:OffenseSeverityLevelText,0,unbounded,
j:OffenseType,j:OffenseHomeInvasionIndicator,0,unbounded,
j:OffenseType,j:OffenseDomesticViolenceIndicator,0,unbounded,
j:OffenseType,j:OffenseFamilyMemberIndicator,0,unbounded,
j:OffenseType,j:OffenseIdentityTheftIndicator,0,unbounded,
j:OffenseType,j:OffenseRacketeerInfluencedAndCorruptOrganizationsActIndicator,0,unbounded,
j:OffenseType,j:OffenseCargoTheftIndicator,0,unbounded,
j:OffenseType,j:OffenseTerrorismIndicator,0,unbounded,
j:OffenseType,j:OffenseStructuresEnteredQuantity,0,unbounded,
j:OffenseType,j:OffenseFactor,0,unbounded,
j:OffenseType,j:OffenseEntryPoint,0,unbounded,
j:OffenseType,j:OffenseExitPoint,0,unbounded,
j:OffenseType,j:OffenseForce,0,unbounded,
j:OffenseType,j:OffenseViolatedStatute,0,unbounded,
j:OffenseType,j:OffenseAttemptedIndicator,0,unbounded,
j:OffenseType,j:OffenseLevel,0,unbounded,
j:OffenseType,j:OffenseGangInvolvementCategory,0,unbounded,
j:OffenseType,j:OffenseAugmentationPoint,0,unbounded,
j:OffenseVictimAssociationType,j:Offense,0,unbounded,
j:OffenseVictimAssociationType,j:Victim,0,unbounded,
j:OffenseVictimAssociationType,j:OffenseVictimAssociationAugmentationPoint,0,unbounded,
j:OffenseWitnessAssociationType,j:Offense,0,unbounded,
j:OffenseWitnessAssociationType,j:Witness,0,unbounded,
j:OffenseWitnessAssociationType,j:OffenseWitnessAssociationAugmentationPoint,0,unbounded,
cbrn:OperatingScheduleType,cbrn:ScheduleStartDateTime,0,unbounded,
cbrn:OperatingScheduleType,cbrn:ScheduleEndDateTime,0,unbounded,
cbrn:OperatingScheduleType,cbrn:ScheduleTimeZoneText,0,unbounded,
cbrn:OperatingScheduleType,cbrn:OperatingScheduleAugmentationPoint,0,unbounded,
scr:OrganizationAddressAssociationType,nc:Organization,0,unbounded,
scr:OrganizationAddressAssociationType,nc:Address,0,unbounded,
scr:OrganizationAddressAssociationType,nc:OrganizationIdentification,0,unbounded,
scr:OrganizationAddressAssociationType,scr:OrganizationAddressEffectiveDate,0,unbounded,
scr:OrganizationAddressAssociationType,scr:OrganizationAddressEndDate,0,unbounded,
scr:OrganizationAddressAssociationType,scr:OrganizationAddressAssociationAugmentationPoint,0,unbounded,
j:OrganizationAlternateNameType,j:OrganizationAlternateNameCategory,0,unbounded,
j:OrganizationAlternateNameType,j:OrganizationAlternateNameAugmentationPoint,0,unbounded,
nc:OrganizationAssociationType,nc:Organization,0,unbounded,
nc:OrganizationAssociationType,nc:OrganizationAssociationAugmentationPoint,0,unbounded,
cyfs:OrganizationAugmentationType,cyfs:OrganizationCaseID,0,unbounded,
j:OrganizationAugmentationType,j:DistrictIdentification,0,unbounded,
j:OrganizationAugmentationType,j:OrganizationAlternateName,0,unbounded,
j:OrganizationAugmentationType,j:OrganizationFieldOfficeText,0,unbounded,
j:OrganizationAugmentationType,j:OrganizationJurisdiction,0,unbounded,
j:OrganizationAugmentationType,j:OrganizationIdentification,0,unbounded,
j:OrganizationAugmentationType,j:AgencyActiveIndicator,0,unbounded,
j:OrganizationAugmentationType,j:AgencyAddCancelIndicator,0,unbounded,
j:OrganizationAugmentationType,j:AgencyBaselinePriorityValue,0,unbounded,
j:OrganizationAugmentationType,j:AgencyCHRIAuthorizedIndicator,0,unbounded,
j:OrganizationAugmentationType,j:AgencyControlTerminalIndicator,0,unbounded,
j:OrganizationAugmentationType,j:AgencyServiceHours,0,unbounded,
j:OrganizationAugmentationType,j:OrganizationGovernmentLevel,0,unbounded,
j:OrganizationAugmentationType,j:AgencyAuthorization,0,unbounded,
scr:OrganizationAugmentationType,scr:CriminalAffiliationIndicator,0,unbounded,
scr:OrganizationAugmentationType,scr:FraudulentIndicator,0,unbounded,
scr:OrganizationAugmentationType,scr:GrossAnnualIncomeAmount,0,unbounded,
scr:OrganizationAugmentationType,scr:OrganizationSizeQuantity,0,unbounded,
scr:OrganizationAugmentationType,scr:SuspiciousIndicator,0,unbounded,
scr:OrganizationAugmentationType,scr:OrganizationNameEffectiveDate,0,unbounded,
scr:OrganizationAugmentationType,scr:OrganizationNameIdentification,0,unbounded,
scr:OrganizationAugmentationType,scr:OrganizationNameTerminationDate,0,unbounded,
scr:OrganizationAugmentationType,scr:OrganizationClassificationCategory,0,unbounded,
scr:OrganizationAugmentationType,scr:OrganizationStatusClassificationCategory,0,unbounded,
scr:OrganizationEncounterAssociationType,nc:PersonEncounter,0,unbounded,
scr:OrganizationEncounterAssociationType,nc:Organization,0,unbounded,
scr:OrganizationEncounterAssociationType,scr:OrganizationEncounterAssociationAugmentationPoint,0,unbounded,
nc:OrganizationFacilityAssociationType,nc:Facility,0,unbounded,
nc:OrganizationFacilityAssociationType,nc:Organization,0,unbounded,
nc:OrganizationFacilityAssociationType,nc:OrganizationFacilityAssociationAugmentationPoint,0,unbounded,
nc:OrganizationLocationAssociationType,nc:Location,0,unbounded,
nc:OrganizationLocationAssociationType,nc:Organization,0,unbounded,
nc:OrganizationLocationAssociationType,nc:OrganizationLocationAssociationAugmentationPoint,0,unbounded,
scr:OrganizationPhoneAssociationType,nc:Organization,0,unbounded,
scr:OrganizationPhoneAssociationType,nc:TelephoneNumber,0,unbounded,
scr:OrganizationPhoneAssociationType,scr:OrganizationPhoneAssociationAugmentationPoint,0,unbounded,
nc:OrganizationType,nc:OrganizationAbbreviationText,0,unbounded,
nc:OrganizationType,nc:OrganizationActivityText,0,unbounded,
nc:OrganizationType,nc:OrganizationBranchName,0,unbounded,
nc:OrganizationType,nc:OrganizationCategory,0,unbounded,
nc:OrganizationType,nc:OrganizationDayContactInformation,0,unbounded,
nc:OrganizationType,nc:OrganizationDescriptionText,0,unbounded,
nc:OrganizationType,nc:OrganizationDoingBusinessAsName,0,unbounded,
nc:OrganizationType,nc:OrganizationEmergencyContactInformation,0,unbounded,
nc:OrganizationType,nc:OrganizationEstablishedDate,0,unbounded,
nc:OrganizationType,nc:OrganizationEveningContactInformation,0,unbounded,
nc:OrganizationType,nc:OrganizationForeignAffiliate,0,unbounded,
nc:OrganizationType,nc:OrganizationIdentification,0,unbounded,
nc:OrganizationType,nc:OrganizationIncorporatedIndicator,0,unbounded,
nc:OrganizationType,nc:OrganizationIncorporationDate,0,unbounded,
nc:OrganizationType,nc:OrganizationIncorporationLocation,0,unbounded,
nc:OrganizationType,nc:OrganizationLocalIdentification,0,unbounded,
nc:OrganizationType,nc:OrganizationLocation,0,unbounded,
nc:OrganizationType,nc:OrganizationName,0,unbounded,
nc:OrganizationType,nc:OrganizationNightContactInformation,0,unbounded,
nc:OrganizationType,nc:OrganizationOtherIdentification,0,unbounded,
nc:OrganizationType,nc:OrganizationParent,0,unbounded,
nc:OrganizationType,nc:OrganizationPrimaryContactInformation,0,unbounded,
nc:OrganizationType,nc:OrganizationPrincipalOfficial,0,unbounded,
nc:OrganizationType,nc:OrganizationStatus,0,unbounded,
nc:OrganizationType,nc:OrganizationSubUnit,0,unbounded,
nc:OrganizationType,nc:OrganizationSubUnitName,0,unbounded,
nc:OrganizationType,nc:OrganizationTaxIdentification,0,unbounded,
nc:OrganizationType,nc:OrganizationTerminationDate,0,unbounded,
nc:OrganizationType,nc:OrganizationUnitName,0,unbounded,
nc:OrganizationType,nc:OrganizationAugmentationPoint,0,unbounded,
nc:OrganizationUnitAssociationType,nc:Organization,0,unbounded,
nc:OrganizationUnitAssociationType,nc:OrganizationUnit,0,unbounded,
nc:OrganizationUnitAssociationType,nc:OrganizationUnitAssociationAugmentationPoint,0,unbounded,
cbrn:OrientationType,cbrn:AzimuthValue,1,1,
cbrn:OrientationType,cbrn:InclinationValue,0,1,
cbrn:OrientationType,cbrn:RollValue,0,1,
cbrn:OrientationType,cbrn:OrientationAugmentationPoint,0,unbounded,
j:OriginalChargeAmendedChargeAssociationType,j:OriginalCharge,0,unbounded,
j:OriginalChargeAmendedChargeAssociationType,j:AmendedCharge,0,unbounded,
j:OriginalChargeAmendedChargeAssociationType,nc:Activity,0,unbounded,
j:OriginalChargeAmendedChargeAssociationType,j:OriginalChargeAmendedChargeAssociationAugmentationPoint,0,unbounded,
cbrn:OriginType,cbrn:GeographicPoint,0,1,
cbrn:OriginType,cbrn:OriginDescriptionText,0,1,
cbrn:OriginType,cbrn:RadInstrumentInformation,0,1,
cbrn:OriginType,cbrn:RadDetectorInformation,0,1,
cbrn:OriginType,cbrn:MeasuredItemIdentification,0,1,
cbrn:OriginType,cbrn:OriginAugmentationPoint,0,unbounded,
im:OrphanType,im:OrphanOneParentOtherParentFateText,0,unbounded,
im:OrphanType,im:OrphanReasonText,0,unbounded,
im:OrphanType,im:OrphanReasonNoParentIndicator,0,unbounded,
im:OrphanType,im:OrphanSoleSurvivingParentCapableOfSupportIndicator,0,unbounded,
im:OrphanType,im:OrphanSoleSurvivingParentReleaseIndicator,0,unbounded,
im:OrphanType,im:OrphanReasonOneParentIndicator,0,unbounded,
im:OrphanType,im:OrphanAugmentationPoint,0,unbounded,
im:OtherAlienRoleType,im:OtherAlienRoleAugmentationPoint,0,unbounded,
j:OtherInvolvedPersonType,j:OtherInvolvedPersonSequenceID,0,unbounded,
j:OtherInvolvedPersonType,nc:RoleOfPerson,0,unbounded,
j:OtherInvolvedPersonType,j:Involvement,0,unbounded,
j:OtherInvolvedPersonType,j:OtherInvolvedPersonAugmentationPoint,0,unbounded,
j:OutOfAreaTravelPermitRequestType,j:OutOfAreaTravelPermitDateRange,0,unbounded,
j:OutOfAreaTravelPermitRequestType,j:OutOfAreaTravelPermitApprovedIndicator,0,unbounded,
j:OutOfAreaTravelPermitRequestType,j:OutOfAreaTravelPermitReportingInstructionsText,0,unbounded,
j:OutOfAreaTravelPermitRequestType,j:OutOfAreaTravelPermitMethodOfTravelText,0,unbounded,
j:OutOfAreaTravelPermitRequestType,j:OutOfAreaTravelPermitRequestAugmentationPoint,0,unbounded,
em:OwnerInformationType,em:HomeDispatch,0,unbounded,
em:OwnerInformationType,em:HomeUnit,0,unbounded,
em:OwnerInformationType,em:Owner,0,unbounded,
em:OwnerInformationType,em:OwnerInformationAugmentationPoint,0,unbounded,
it:PackageType,it:PackageCategoryText,0,unbounded,
it:PackageType,it:PackageItemQuantity,0,unbounded,
it:PackageType,it:PackageShippingMarksDescriptionText,0,unbounded,
it:PackageType,it:ConsignmentTotalPackageQuantity,0,unbounded,
it:PackageType,it:PackageItemCategory,0,unbounded,
it:PackageType,it:PackageAugmentationPoint,0,unbounded,
cyfs:ParentChildAssociationType,cyfs:Child,0,unbounded,
cyfs:ParentChildAssociationType,cyfs:Parent,0,unbounded,
cyfs:ParentChildAssociationType,cyfs:HouseholdMemberIndicator,0,unbounded,
cyfs:ParentChildAssociationType,cyfs:ParentChildKinshipCategory,0,unbounded,
cyfs:ParentChildAssociationType,cyfs:BiologicalParentDeterminationDescriptionText,0,unbounded,
cyfs:ParentChildAssociationType,cyfs:BiologicalParentDeterminationMethodCode,0,unbounded,
cyfs:ParentChildAssociationType,cyfs:TerminationParentalRightsDate,0,unbounded,
cyfs:ParentChildAssociationType,cyfs:TerminationParentalRightsIndicator,0,unbounded,
cyfs:ParentChildAssociationType,cyfs:ChildBirthOrderNumeric,0,unbounded,
cyfs:ParentChildAssociationType,cyfs:ParentChildAssociationAugmentationPoint,0,unbounded,
j:ParoleHearingType,j:HearingDecisionDescriptionText,0,unbounded,
j:ParoleHearingType,j:ParoleHearingAugmentationPoint,0,unbounded,
it:PartyContactAssociationType,it:Party,0,unbounded,
it:PartyContactAssociationType,nc:ContactInformation,0,unbounded,
it:PartyContactAssociationType,it:PartyContactAssociationAugmentationPoint,0,unbounded,
im:PartyContactInformationAssociationType,nc:Entity,0,unbounded,
im:PartyContactInformationAssociationType,nc:ContactInformation,0,unbounded,
im:PartyContactInformationAssociationType,im:ContactMeansReasonText,0,unbounded,
im:PartyContactInformationAssociationType,im:ContactMeansCode,0,unbounded,
im:PartyContactInformationAssociationType,im:PartyContactDateRange,0,unbounded,
im:PartyContactInformationAssociationType,im:PartyContactInformationAssociationAugmentationPoint,0,unbounded,
it:PartyIDCategoryType,it:RoleOfPartyCategoryDescriptionText,0,unbounded,
it:PartyIDCategoryType,it:PartyID,0,unbounded,
it:PartyIDCategoryType,it:RoleOfPartyCategory,0,unbounded,
it:PartyIDCategoryType,it:PartyIDCategoryAugmentationPoint,0,unbounded,
it:PartyIDType,it:PartyIdentification,0,unbounded,
it:PartyIDType,it:PartyIDCodeDescriptionText,0,unbounded,
it:PartyIDType,it:PartyIDAugmentationPoint,0,unbounded,
it:PartyType,it:PartyID,0,unbounded,
it:PartyType,it:PartyName,0,unbounded,
it:PartyType,nc:Organization,0,unbounded,
it:PartyType,nc:Person,0,unbounded,
it:PartyType,it:PartyAugmentationPoint,0,unbounded,
j:PassagePointType,j:PassagePointDescriptionText,0,unbounded,
j:PassagePointType,j:PassagePointSecurityCategory,0,unbounded,
j:PassagePointType,j:PassagePointSecurityStatus,0,unbounded,
j:PassagePointType,j:PassagePointMethod,0,unbounded,
j:PassagePointType,j:PassagePointText,0,unbounded,
j:PassagePointType,j:PassagePointCategoryText,0,unbounded,
j:PassagePointType,j:PassagePoint,0,unbounded,
j:PassagePointType,j:PassagePointAugmentationPoint,0,unbounded,
nc:PassportType,nc:PassportNumberIdentification,0,unbounded,
nc:PassportType,nc:PersonName,0,unbounded,
nc:PassportType,nc:PersonBirthDate,0,unbounded,
nc:PassportType,nc:PersonBirthLocation,0,unbounded,
nc:PassportType,nc:PassportBookID,0,unbounded,
nc:PassportType,nc:PassportCategory,0,unbounded,A kind of passport.
nc:PassportType,nc:PersonDigitalImage,0,unbounded,
nc:PassportType,nc:PersonCitizenship,0,unbounded,
nc:PassportType,nc:PassportElectronicIndicator,0,unbounded,
nc:PassportType,nc:PassportIssuingOrganization,0,unbounded,
nc:PassportType,nc:PersonSex,0,unbounded,
